Mar-26,Period,Location ID,Reason,Period,Product ID,Location ID,Ship-From Loc ID,Resource ID
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 253.903993 is too low; increase it by at least 437.096007.,04/25/2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 333.821000.,04/25/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 206.001193 is too low; increase it by at least 484.998807.,04/24/2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 6000.000000 is too low; increase it by at least 951.124866.,04/24/2024,PPC1,LOC018,LOC017,ROAD009
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 325.815800.,04/24/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 241.289165 is too low; increase it by at least 449.710835.,04/23/2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 385.415800.,04/23/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 326.058078 is too low; increase it by at least 367.649497.,04/22/2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 274.350411.,04/22/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 225.413993 is too low; increase it by at least 465.586007.,04/21/2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 237.782636.,04/21/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 282.613993 is too low; increase it by at least 408.386007.,04/20/2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 172.592426.,04/20/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 225.413993 is too low; increase it by at least 465.586007.,05-04-2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 241.289165 is too low; increase it by at least 449.495360.,05/18/2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 6000.000000 is too low; increase it by at least 181.951430.,05/18/2024,PPC1,LOC018,LOC017,ROAD009
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 468.404521.,05/18/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 281.659166 is too low; increase it by at least 409.340834.,05/17/2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 452.682316.,05/17/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 238.367167 is too low; increase it by at least 452.632833.,05/16/2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 447.036720.,05/16/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 281.659166 is too low; increase it by at least 409.340834.,05/15/2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 547.441283.,05/15/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 281.659166 is too low; increase it by at least 409.340834.,05/14/2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 467.654266.,05/14/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 169.755879 is too low; increase it by at least 521.244121.,05/13/2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 6000.000000 is too low; increase it by at least 560.114232.,05/13/2024,PPC1,LOC018,LOC017,ROAD009
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 451.820590.,05/13/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 281.659166 is too low; increase it by at least 405.695642.,05-12-2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 534.706257.,05-12-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 309.492768 is too low; increase it by at least 364.200000.,05-11-2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 424.174469.,05-11-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 328.434768 is too low; increase it by at least 365.272807.,05-10-2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 379.276944.,05-10-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 259.268659 is too low; increase it by at least 431.731341.,05-09-2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 6000.000000 is too low; increase it by at least 133.513488.,05-09-2024,PPC1,LOC018,LOC017,ROAD009
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 451.311721.,05-09-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 285.564787 is too low; increase it by at least 405.435213.,05-08-2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 449.390119.,05-08-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 233.553993 is too low; increase it by at least 457.446007.,05-07-2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 419.087773.,05-07-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 197.999147 is too low; increase it by at least 488.764953.,05-06-2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 6000.000000 is too low; increase it by at least 147.963902.,05-06-2024,PPC1,LOC018,LOC017,ROAD009
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 417.593758.,05-06-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 225.413993 is too low; increase it by at least 460.893582.,05-05-2024,PPC5,CUST023,LOC017,ROAD013
